12/11/2024                                                                                                                                                                               Dynamic List Display                                                                                                                                                                                       1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTL Direct Material Stock Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Material,Material,Customer,Material description,Size,Unit/Strip,Plant,SLOC,Batch,Revision,Shipment Date,Shipment,Ship No.,Vendor Batch,Manu.Date,Shlf.Date,GR.Date,Vendor,Vendor Name,QI.Qty.,Unres.Qty.,Reserve Qty.,Available Qty.,Block Qty., Total,Remark,Manufacturer
,PZ0178-ONS,PZ0178,ONS,CRM-1296B Conductive printing,CRM-1296B,,120,DR04,12312516,,10/22/2024,SBS0241106310/01,221024SBS0241106310/01,4102214,10/03/2024,04/02/2025,10/22/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,13,0,13,0,13,,-
,PZ0180-MU2,PZ0180,MU2,CRM-1076NS Conductive Dispensing,CRM-1076NS,,130,RP22,11940358,,05/03/2024,SBS-0241100838/01,030524SBS-0241100838/01,4042283,04/22/2024,10/21/2024,05/03/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,13,13,,
,PZ0180-MU2,PZ0180,MU2,CRM-1076NS Conductive Dispensing,CRM-1076NS,,130,DC04,12125504,,07/23/2024,SBS-0241103420/01,230724SBS-0241103420/01,4072251,07/12/2024,01/11/2025,07/23/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,25,0,25,0,25,,
,PZ0180-MU2,PZ0180,MU2,CRM-1076NS Conductive Dispensing,CRM-1076NS,,130,DC04,12300168,,10/15/2024,SBS0241105997/01 (18G),151024SBS0241105997/01 (18G),4092301,09/26/2024,03/25/2025,10/15/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,55,0,55,0,55,,
,PZ0181-ONS,PZ0181,ONS,Indium9.72HF Pb92.5Ag2.5Sn5 T4 Prin,"9.72HFPB92.5AG2.5SN5,T4PR",,120,RP61,11650947,,11/17/2023,DOM123110075/01,171123DOM123110075/01,PSA645702,11/06/2023,05/06/2024,11/28/2023,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,3,3,,
,PZ0182-ONS,PZ0182,ONS,Indium9.72HF Pb92.5Ag2.5Sn5 T4 Disp,"9.72HFPB92.5AG2.5SN5,T4DP",,120,RP57,11660903,,12/04/2023,DOM123120023/01 (30C),041223DOM123120023/01 (30C),PSA645806,11/17/2023,02/17/2024,12/06/2023,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,10,10,,
,PZ0183-STM,PZ0183,STM,ADWILL LE4777H P12AW Non-con DAF,LE4777HP12AW,,130,RP05,10811419,,12/21/2022,S20-2204219/01,211222S20-2204219/01,2AS7050,11/29/2022,05/28/2023,12/21/2022,20010,LINTEC SINGAPORE PTE LTD,0,0,0,0,1,1,,
,PZ0183-STM,PZ0183,STM,ADWILL LE4777H P12AW Non-con DAF,LE4777HP12AW,,120,DC55,12123717,,06/27/2024,NCS20-2406250/01,270624NCS20-2406250/01,4657040,06/05/2024,12/02/2024,07/22/2024,20010,LINTEC SINGAPORE PTE LTD,1,0,0,1,0,1,,-
,PZ0183-STM,PZ0183,STM,ADWILL LE4777H P12AW Non-con DAF,LE4777HP12AW,,120,DC57,12227323,,09/10/2024,S20-2402889/01,100924S20-2402889/01,48J7050,08/20/2024,02/16/2025,09/10/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,1,0,1,0,1,,
,PZ0183-STM,PZ0183,STM,ADWILL LE4777H P12AW Non-con DAF,LE4777HP12AW,,120,DC55,12303802,,10/17/2024,S20-2403370/01,171024S20-2403370/01,49G7050,09/17/2024,03/16/2025,10/17/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,2,0,2,0,2,,
,PZ0184-ET9,PZ0184,ET9,Delo Monopox DA7730 Noncon Dispense,DA7730,,120,RP98,10830442,,12/23/2022,404397/01 FAI,231222404397/01 FAI,21122911,11/18/2022,08/15/2023,12/28/2022,20073,DELO INDUSTRIAL ADHESIVES,0,0,0,0,277,277,,-
,PZ0184-ET9,PZ0184,ET9,Delo Monopox DA7730 Noncon Dispense,DA7730,,120,DR07,12034522,,06/12/2024,405465/01,120624405465/01,20541426,05/01/2024,01/26/2025,06/13/2024,20073,DELO INDUSTRIAL ADHESIVES,0,283,0,283,0,283,,1
,PZ0185-NP3,PZ0185,NP3,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12220708,-,09/06/2024,196717141/19,060924196717141/19,R034L132H2,07/09/2024,07/09/2025,09/07/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-NP3,PZ0185,NP3,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12220710,-,09/06/2024,196717141/20,060924196717141/20,R034L133H2,07/09/2024,07/09/2025,09/07/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-NP3,PZ0185,NP3,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12220715,-,09/06/2024,196717141/21,060924196717141/21,R034L134H2,07/09/2024,07/09/2025,09/07/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-NP3,PZ0185,NP3,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12220716,-,09/06/2024,196717141/22,060924196717141/22,R034L135H2,07/09/2024,07/09/2025,09/07/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,130,DC45,11775067,,02/06/2024,92967940/03,06022492967940/03,R036R102G2,12/12/2023,12/11/2024,02/07/2024,20012,HENKEL KOREA LTD.,0,0,0,0,1,1,,
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301596,,10/15/2024,196741195/01,151024196741195/01,R048N1A1H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301598,,10/15/2024,196741195/02,151024196741195/02,R048N1A1H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301600,,10/15/2024,196741195/03,151024196741195/03,R048N1A2H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301601,,10/15/2024,196741195/04,151024196741195/04,R048N1A2H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301602,,10/15/2024,196741195/05,151024196741195/05,R048N1A3H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301603,,10/15/2024,196741195/06,151024196741195/06,R048N1A3H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301604,,10/15/2024,196741195/07,151024196741195/07,R048N1A4H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301606,,10/15/2024,196741195/08,151024196741195/08,R048N1A4H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,120,DC51,12301611,,10/15/2024,196741195/20,151024196741195/20,R048N1B5H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301612,,10/15/2024,196741195/09,151024196741195/09,R048N1A5H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301613,,10/15/2024,196741195/19,151024196741195/19,R048N1B5H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301614,,10/15/2024,196741195/10,151024196741195/10,R048N1A5H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301615,,10/15/2024,196741195/18,151024196741195/18,R048N1B4H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301617,,10/15/2024,196741195/11,151024196741195/11,R048N1B1H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301626,,10/15/2024,196741195/12,151024196741195/12,R048N1B1H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301628,,10/15/2024,196741195/17,151024196741195/17,R048N1B4H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301629,,10/15/2024,196741195/13,151024196741195/13,R048N1B2H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301630,,10/15/2024,196741195/16,151024196741195/16,R048N1B3H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301631,,10/15/2024,196741195/14,151024196741195/14,R048N1B2H4,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0185-UTL,PZ0185,UTL,Loctite Ablestik ATB F125E NC-DAF,"ATB F125E (WAFER 8"")",,140,DC04,12301633,,10/15/2024,196741195/15,151024196741195/15,R048N1B3H1,09/10/2024,09/10/2025,10/16/2024,20012,HENKEL KOREA LTD.,0,1,0,1,0,1,,-
,PZ0186-SA4,PZ0186,SA4,LOCTITE ABLESTIK 2035SC Noncon Disp,LOCTITE ABLESTIK 2035SC,,130,IQ01,12190310,,07/25/2024,196685011/01 (10C),250724196685011/01 (10C),O84GAH7789PCN,07/09/2024,07/09/2025,08/23/2024,20055,ABLESTIK (SHANGHAI) LTD,10,0,0,10,0,10,,
,PZ0186-SA4,PZ0186,SA4,LOCTITE ABLESTIK 2035SC Noncon Disp,LOCTITE ABLESTIK 2035SC,,130,DC04,12172758,,08/15/2024,196697628/01,150824196697628/01,O84GAJ6148,07/10/2024,07/10/2025,08/15/2024,20055,ABLESTIK (SHANGHAI) LTD,0,230,0,230,0,230,,-
,PZ0186-SA4,PZ0186,SA4,LOCTITE ABLESTIK 2035SC Noncon Disp,LOCTITE ABLESTIK 2035SC,,130,DC05,12172759,,08/15/2024,196697628/02,150824196697628/02,O84GAA0697,07/29/2024,07/29/2025,08/15/2024,20055,ABLESTIK (SHANGHAI) LTD,0,153,0,153,0,153,,-
,PZ0186-SA4,PZ0186,SA4,LOCTITE ABLESTIK 2035SC Noncon Disp,LOCTITE ABLESTIK 2035SC,,130,DC04,12273929,,09/30/2024,196730579/01 10C,300924196730579/01 10C,O84JAB4461,09/12/2024,09/12/2025,10/01/2024,20055,ABLESTIK (SHANGHAI) LTD,0,70,0,70,0,70,,
,PZ0186-SA4,PZ0186,SA4,LOCTITE ABLESTIK 2035SC Noncon Disp,LOCTITE ABLESTIK 2035SC,,130,DC04,12273933,,09/30/2024,196730579/02 10C,300924196730579/02 10C,O84JAD2959,09/23/2024,09/23/2025,10/01/2024,20055,ABLESTIK (SHANGHAI) LTD,0,56,0,56,0,56,,
,PZ0190-VS0,PZ0190,VS0,SMQ75 PB95SN5 T4 LA DISP,SMQ75 PB95SN5 T4 LA DISP,,130,RP01,11606155,,10/11/2023,INM123100048/01 25G,111023INM123100048/01 25G,PS11132690,10/02/2023,04/02/2024,10/11/2023,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,4,4,,
,PZ0190-VS0,PZ0190,VS0,SMQ75 PB95SN5 T4 LA DISP,SMQ75 PB95SN5 T4 LA DISP,,120,RP57,11606155,,10/11/2023,INM123100048/01 25G,111023INM123100048/01 25G,PS11132690,10/02/2023,04/02/2024,10/11/2023,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,4,4,,
,PZ0190-VS0,PZ0190,VS0,SMQ75 PB95SN5 T4 LA DISP,SMQ75 PB95SN5 T4 LA DISP,,120,DC64,12143837,N/A,08/02/2024,INM124080011/01(FAI),020824INM124080011/01(FAI),PSA647545,07/29/2024,01/25/2025,08/02/2024,10076,FUSION ADVANTEC COMPANY LIMITED,0,1,0,1,0,1,,
,PZ0190-VS0,PZ0190,VS0,SMQ75 PB95SN5 T4 LA DISP,SMQ75 PB95SN5 T4 LA DISP,,130,DC45,12394830,N/A,12/02/2024,INM124120014/01,021224INM124120014/01,PS11139878,08/08/2024,02/08/2025,12/02/2024,10076,FUSION ADVANTEC COMPANY LIMITED,0,9,0,9,0,9,,
,PZ0190-VS0,PZ0190,VS0,SMQ75 PB95SN5 T4 LA DISP,SMQ75 PB95SN5 T4 LA DISP,,120,DC64,12219091,N/A,09/06/2024,INM124090036/01 (25G),060924INM124090036/01 (25G),PS11140698,08/27/2024,02/27/2025,09/06/2024,10076,FUSION ADVANTEC COMPANY LIMITED,0,4,0,4,0,4,,-
,PZ0190-VS0,PZ0190,VS0,SMQ75 PB95SN5 T4 LA DISP,SMQ75 PB95SN5 T4 LA DISP,,130,DC45,12219091,N/A,09/06/2024,INM124090036/01 (25G),060924INM124090036/01 (25G),PS11140698,08/27/2024,02/27/2025,09/06/2024,10076,FUSION ADVANTEC COMPANY LIMITED,0,2,0,2,0,2,,-
,PZ0194-CYP,PZ0194,CYP,"Loctite Ablestik ATB F125E NonconDAF 12""","ATB F125E (WAFER 12"")",,120,DC56,12266455,,09/25/2024,196782684/01,250924196782684/01,R040L111H5,07/09/2024,07/09/2025,09/27/2024,20012,HENKEL KOREA LTD.,1,0,0,1,0,1,,-
,PZ0194-CYP,PZ0194,CYP,"Loctite Ablestik ATB F125E NonconDAF 12""","ATB F125E (WAFER 12"")",,120,DC56,12266460,,09/25/2024,196728684/02,250924196728684/02,R019M111HH,08/06/2024,08/06/2025,09/27/2024,20012,HENKEL KOREA LTD.,1,0,0,1,0,1,,-
,PZ0194-CYP,PZ0194,CYP,"Loctite Ablestik ATB F125E NonconDAF 12""","ATB F125E (WAFER 12"")",,120,DC56,12266465,,09/25/2024,196728684/03,250924196728684/03,R019M112HH,08/06/2024,08/06/2025,09/27/2024,20012,HENKEL KOREA LTD.,1,0,0,1,0,1,,-
,PZ0194-NP3,PZ0194,NP3,"Loctite Ablestik ATB F125E NonconDAF 12""","ATB F125E (WAFER 12"")",,120,DC56,12266470,,09/25/2024,196728684/06,250924196728684/06,R019M115HH,06/08/2024,06/08/2025,09/27/2024,20012,HENKEL KOREA LTD.,1,0,0,1,0,1,,-
,PZ0196-ADI,PZ0196,ADI,CRM-1076EL Conductive Dispense,CRM-1076EL,,120,RP98,10370771,,06/15/2022,CRM0222000184/01,150622CRM0222000184/01,2062228,06/07/2022,12/06/2022,07/18/2022,20017,SUMITOMO BAKELITE SINGAPORE,0,0,0,0,3,3,,-
,PZ0196-ADI,PZ0196,ADI,CRM-1076EL Conductive Dispense,CRM-1076EL,,120,RP98,10900940,,12/17/2022,CRM0222000661/01,171222CRM0222000661/01,2122236,12/07/2022,06/05/2023,12/19/2022,20017,SUMITOMO BAKELITE SINGAPORE,0,0,0,0,8,8,,-
,PZ0196-LTC,PZ0196,LTC,CRM-1076EL Conductive Dispense,CRM-1076EL,,120,DR05,12194840,,08/23/2024,SBS0242000338/01,230824SBS0242000338/01,4062307,06/29/2024,12/26/2024,08/26/2024,20017,SUMITOMO BAKELITE SINGAPORE,10,0,0,10,0,10,,-
,PZ0197-TIU,PZ0197,TIU,"AFN603-K17-25P208 SD Noncon DAF 8""",AFN603-K17-25,,120,DC55,12142215,,07/31/2024,T240003469/02,310724T240003469/02,470902M2,07/09/2024,07/09/2025,07/31/2024,20062,"Furukawa Electric Co.,Ltd.",0,1,0,1,0,1,,
,PZ0197-TIU,PZ0197,TIU,"AFN603-K17-25P208 SD Noncon DAF 8""",AFN603-K17-25,,120,DC55,12142216,,07/31/2024,T240003469/03,310724T240003469/03,470903M2,07/09/2024,07/09/2025,07/31/2024,20062,"Furukawa Electric Co.,Ltd.",0,1,0,1,0,1,,
,PZ0197-TIU,PZ0197,TIU,"AFN603-K17-25P208 SD Noncon DAF 8""",AFN603-K17-25,,120,DC55,12142217,,07/31/2024,T240003469/04,310724T240003469/04,470904M2,07/09/2024,07/09/2025,07/31/2024,20062,"Furukawa Electric Co.,Ltd.",0,1,0,1,0,1,,
,PZ0198-BO1,PZ0198,BO1,ABP6392TEA-2A1 Conductive Dispense,ABP6392TEA-2A1,,120,RP99,11249218,,02/21/2023,619556788009/01 (5CC),210223619556788009/01 (5CC),B197790,01/18/2023,10/25/2024,06/16/2023,20067,HENKEL CORPORATION,0,0,0,0,1,1,,-
,PZ0198-BO1,PZ0198,BO1,ABP6392TEA-2A1 Conductive Dispense,ABP6392TEA-2A1,,130,RP22,11249218,,02/21/2023,619556788009/01 (5CC),210223619556788009/01 (5CC),B197790,01/18/2023,10/25/2024,06/16/2023,20067,HENKEL CORPORATION,0,0,0,0,2,2,,-
,PZ0199-ISL,PZ0199,ISL,Indium 3.2HF Sn90Sb10 T4 Printing,INDIUM 3.2HF SN90SB10 T4 PRIN,,120,RP57,11349689,,07/17/2023,DOM123070083/01,170723DOM123070083/01,PSA644650,07/06/2023,01/06/2024,07/24/2023,20040,INDIUM CORPORATION OF AMERICA,0,0,0,0,1,1,,
,PZ0200-PIC,PZ0200,PIC,Indium 3.2HF Sn95Sb5 T4 Printing,INDIUM 3.2HF SN95SB5 T4 PRIN,,120,RP57,11548632,,10/11/2023,INM123100047/01,111023INM123100047/01,PSA645441,10/05/2023,04/05/2024,10/11/2023,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,6,6,,1
,PZ0201-PIC,PZ0201,PIC,CRM-1076WB Conductive Dispense,CRM-1076WB,,120,RP98,12312323,,02/22/2024,SBS0231109959/01,220224SBS0231109959/01,4022234,02/14/2024,11/13/2024,02/22/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,24,24,,
,PZ0201-PIC,PZ0201,PIC,CRM-1076WB Conductive Dispense,CRM-1076WB,,120,DR07,12246865,,09/19/2024,SBS0241105332/01,190924SBS0241105332/01,4082306,08/29/2024,02/25/2025,09/19/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,48,0,48,0,48,,
,PZ0202-PIC,PZ0202,PIC,U8410-73A Capillary UF Dispense,U8410-73A,,120,DR09,12216091,,09/04/2024,390561/01 (10G),040924390561/01 (10G),240719,07/19/2024,07/18/2025,09/05/2024,20061,NAMICS CORPORATION,0,27,0,27,0,27,,-
,PZ0202-PIC,PZ0202,PIC,U8410-73A Capillary UF Dispense,U8410-73A,,130,DC04,12216091,,09/04/2024,390561/01 (10G),040924390561/01 (10G),240719,07/19/2024,07/18/2025,09/05/2024,20061,NAMICS CORPORATION,0,30,0,30,0,30,,-
,PZ0204-IN6,PZ0204,IN6,RM218 Pb92.5Ag2.5Sn5 T3 DISP ML 88%,PBSN5AG2.5-D3-RM218-8 T3 DISP,,120,RP57,11484383,,09/07/2023,3126238816/01 (FAI),0709233126238816/01 (FAI),9016060727,08/26/2023,06/21/2024,09/13/2023,20033,HERAEUS MATERIALS SINGAPORE,0,0,0,0,85,85,,
,PZ0204-IN6,PZ0204,IN6,RM218 Pb92.5Ag2.5Sn5 T3 DISP ML 88%,PBSN5AG2.5-D3-RM218-8 T3 DISP,,120,DC64,12139200,,07/30/2024,3126249604/01 30C,3007243126249604/01 30C,9017693117,07/20/2024,05/16/2025,07/30/2024,20033,HERAEUS MATERIALS SINGAPORE,0,60,0,60,0,60,,-
,PZ0205-IN6,PZ0205,IN6,RM218 Pb92.5Ag2.5Sn5 T3 PRIN ML 90%,PBSN5AG2.5-P3-RM218-0 T3 PRIN,,120,RP57,11484384,,09/07/2023,3126238816/01 (FAI),0709233126238816/01 (FAI),9016061218,08/30/2023,06/25/2024,09/13/2023,20033,HERAEUS MATERIALS SINGAPORE,0,0,0,0,24,24,,
,PZ0206-GS6,PZ0206,GS6,"EM-760L2-P Noncon DAF 12""","EM-760L2-P (WAFER 12"")",,130,RP05,11675253,,12/11/2023,NN3Z05249A-30/01 (20 SHE,111223NN3Z05249A-30/01 (20 SHE,EL14311,11/14/2023,11/13/2024,12/12/2023,10047,NITTO DENKO MATERIAL (THAILAND),0,0,0,0,1,1,,2
,PZ0206-GS6,PZ0206,GS6,"EM-760L2-P Noncon DAF 12""","EM-760L2-P (WAFER 12"")",,130,RP05,11675254,,12/11/2023,NN3Z05249A-30/02 (20SHEE,111223NN3Z05249A-30/02 (20SHEE,EM14311,11/14/2023,11/13/2024,12/12/2023,10047,NITTO DENKO MATERIAL (THAILAND),0,0,0,0,1,1,,2
,PZ0207-IN6,PZ0207,IN6,LT2266 Non-Conductive Dispense,LT2266,,120,RP98,11775607,,01/14/2024,405126/01 (10C),140124405126/01 (10C),21133483,12/12/2023,06/09/2024,02/07/2024,20073,DELO INDUSTRIAL ADHESIVES,0,0,0,0,32,32,,
,PZ0207-IN6,PZ0207,IN6,LT2266 Non-Conductive Dispense,LT2266,,120,RP98,12052982,,06/21/2024,405474/01 (13G),210624405474/01 (13G),20140383,05/28/2024,11/24/2024,06/21/2024,20073,DELO INDUSTRIAL ADHESIVES,0,0,0,0,25,25,,
,PZ0207-IN6,PZ0207,IN6,LT2266 Non-Conductive Dispense,LT2266,,120,DR07,12394761,,12/02/2024,405914/01,021224405914/01,20842571,08/19/2024,02/15/2025,12/02/2024,20073,DELO INDUSTRIAL ADHESIVES,0,6,0,6,0,6,,-
,PZ0207-IN6,PZ0207,IN6,LT2266 Non-Conductive Dispense,LT2266,,120,DR07,12394763,,12/02/2024,405914/02,021224405914/02,21043385,10/28/2024,04/26/2025,12/02/2024,20073,DELO INDUSTRIAL ADHESIVES,0,39,0,39,0,39,,-
,PZ0208-PIC,PZ0208,PIC,Indium 6.4R Sn95Sb5 T4 Printing,INDIUM 6.4R SN95SB5 T4 PRIN,,130,DC45,12274596,,10/02/2024,INM124100007/02,021024INM124100007/02,PS11141413,09/25/2024,03/24/2025,10/02/2024,10076,FUSION ADVANTEC COMPANY LIMITED,0,1,0,1,0,1,,
,PZ0209-PIC,PZ0209,PIC,F541 Sb5-89M4 (HBF) Sn95Sb5 T4 Printing,F541 SB5-89M4 (HBF) T4 PRIN,,120,RP57,11820856,,03/10/2023,3126239684/01 (250G),1003233126239684/01 (250G),9016193045,09/26/2023,03/24/2024,03/01/2024,20033,HERAEUS MATERIALS SINGAPORE,0,0,0,0,8,8,,-
,PZ0209-PIC,PZ0209,PIC,F541 Sb5-89M4 (HBF) Sn95Sb5 T4 Printing,F541 SB5-89M4 (HBF) T4 PRIN,,120,RP57,11820857,,03/10/2023,3126239723/01 250G,1003233126239723/01 250G,9016193048,09/26/2023,03/24/2024,03/01/2024,20033,HERAEUS MATERIALS SINGAPORE,0,0,0,0,12,12,,
,PZ0211-RT0,PZ0211,RT0,2100A Conductive Dispense,2100A,,120,DR03,12334610,,11/05/2024,196725979/01,051124196725979/01,O84JAB2575,09/03/2024,09/03/2025,11/04/2024,20055,ABLESTIK (SHANGHAI) LTD,0,7,0,7,0,7,,-
,PZ0211-RT0,PZ0211,RT0,2100A Conductive Dispense,2100A,,120,DR03,12334617,,10/23/2024,196743110/01,231024196743110/01,O84KAB5512,10/09/2024,10/09/2025,11/04/2024,20055,ABLESTIK (SHANGHAI) LTD,0,10,0,10,0,10,,-
,PZ0211-RT0,PZ0211,RT0,2100A Conductive Dispense,2100A,,120,FAQ1,12363713,,11/16/2024,196757764/01 (5CC),161124196757764/01 (5CC),O84KAD8473,10/22/2024,10/22/2025,11/16/2024,20055,ABLESTIK (SHANGHAI) LTD,50,0,0,50,0,50,,
,PZ0212-RT0,PZ0212,RT0,2100ANP Conductive Dispense,2100ANP,,120,DR03,12334622,,10/01/2024,196731549/01,011024196731549/01,O84JAC9544,09/20/2024,09/20/2025,11/04/2024,20055,ABLESTIK (SHANGHAI) LTD,0,4,0,4,0,4,,-
,PZ0212-RT0,PZ0212,RT0,2100ANP Conductive Dispense,2100ANP,,120,DR02,12354786,,11/05/2024,196751123/01,051124196751123/01,O84KAA6905,10/18/2024,10/18/2025,11/12/2024,20055,ABLESTIK (SHANGHAI) LTD,10,0,0,10,0,10,,-
,PZ0212-RT0,PZ0212,RT0,2100ANP Conductive Dispense,2100ANP,,120,FAQ1,12363716,,11/16/2024,196761128/01 (10C),161124196761128/01 (10C),O84KAD6905,10/18/2024,10/18/2025,11/16/2024,20055,ABLESTIK (SHANGHAI) LTD,11,0,0,11,0,11,,
,PZ0212-RT0,PZ0212,RT0,2100ANP Conductive Dispense,2100ANP,,120,FAQ1,12363717,,11/16/2024,196761128/02 (10C),161124196761128/02 (10C),O84KAC6906,10/25/2024,10/25/2025,11/16/2024,20055,ABLESTIK (SHANGHAI) LTD,1,0,0,1,0,1,,
