11/13/2024                                                                                                                                                                                                                          Dynamic List Display                                                                                                                                                                                                                                 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTL Direct Material Stock Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Material,Material,Customer,Material description,Size,Unit/Strip,Plant,SLOC,Batch,Extend Shelf life,Number Extend,Revision,Shipment Date,Shipment,Ship No.,X-Out,Vendor Batch,Manu.Date,Shlf.Date,GR.Date,Vendor,Vendor Name,      QI.Qty.,   Unres.Qty., Reserve Qty.,Available Qty.,    Block Qty.,         Total,Remark,AUn,Conversion1,Manufacturer
,FR0066-ONS,FR0066,ONS,40L QFN 5x5mm / 0.4mm Pitch,150.00X150.00 Ag plate,440,120,DA18,11691390,Y,1,B,3/4/2023,307014/01,040323307014/01,,AT5-041-2,3/1/2023,02/28/2025,3/6/2023,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"657,800.00",0,"657,800.00",0,"657,800.00",ONS-925,EA,1 EA = 1 EA,1
,FR0067-ONS,FR0067,ONS,36L QFN 6x6mm / 0.5mm Pitch,177 X 177,315,120,RP39,11632959,,0,C0,11/20/2023,338082/01,201123338082/01,,AT5-260,11/7/2023,11/6/2024,11/20/2023,20016,SHINKO ELECTRONICS (S) PTE LTD,0,0,0,0,"214,830.00","214,830.00",,KEA,1000 EA = 1 KEA,1
,FR0067-ONS,FR0067,ONS,36L QFN 6x6mm / 0.5mm Pitch,177 X 177,315,120,DC29,11669869,,0,C0,12/8/2023,340676/01,081223340676/01,,AT5-261,12/5/2023,12/4/2024,12/8/2023,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"413,280.00",0,"413,280.00",0,"413,280.00",,KEA,1000 EA = 1 KEA,1
,FR0068-ONS,FR0068,ONS,32L QFN 7x7mm / 0.65mm Pitch,197.00X197.00 AG PLATE,240,120,FAQ1,10114972,,0,E0N,04/18/2022,XHHINV20223231/01 FAI,180422XHHINV20223231/01 FAI,,XHH22031109,3/10/2022,3/10/2023,04/19/2022,20074,HENGHUI Technology Corporation limi,0,0,0,0,"5,520.00","5,520.00",,KEA,1000 EA = 1 KEA,
,FR0068-ONS,FR0068,ONS,32L QFN 7x7mm / 0.65mm Pitch,197.00X197.00 AG PLATE,240,120,DN04,12240127,,0,E0N,09/16/2024,XHHINV20240911/01,160924XHHINV20240911/01,,XHH24083108,08/30/2024,08/29/2025,09/16/2024,20074,HENGHUI Technology Corporation limi,0,"181,920.00",0,"181,920.00",0,"181,920.00",,KEA,1000 EA = 1 KEA,1
,FR0068-ONS,FR0068,ONS,32L QFN 7x7mm / 0.65mm Pitch,197.00X197.00 AG PLATE,240,120,DV02,12267869,,0,E0N,09/27/2024,XHHINV20240920/19,270924XHHINV20240920/19,,XHH24091812,09/13/2024,9/12/2025,09/28/2024,20074,HENGHUI Technology Corporation limi,0,"28,560.00",0,"28,560.00",0,"28,560.00",,KEA,1000 EA = 1 KEA,1
,FR0068-ONS,FR0068,ONS,32L QFN 7x7mm / 0.65mm Pitch,197.00X197.00 AG PLATE,240,120,DB33,12291219,,0,E0N,10/9/2024,XHHINV20240926/17,091024XHHINV20240926/17,,XHH24091813,09/13/2024,9/12/2025,10/10/2024,20074,HENGHUI Technology Corporation limi,0,"221,040.00",0,"221,040.00",0,"221,040.00",,KEA,1000 EA = 1 KEA,1
,FR0068-ONS,FR0068,ONS,32L QFN 7x7mm / 0.65mm Pitch,197.00X197.00 AG PLATE,240,120,DS01,12303399,,0,E0N,10/16/2024,XHHINV20241010/04,161024XHHINV20241010/04,,XHH24093053,09/30/2024,09/29/2025,10/17/2024,20074,HENGHUI Technology Corporation limi,0,"254,160.00",0,"254,160.00",0,"254,160.00",,KEA,1000 EA = 1 KEA,1
,FR0068-ONS,FR0068,ONS,32L QFN 7x7mm / 0.65mm Pitch,197.00X197.00 AG PLATE,240,120,DM08,12327631,,0,E0N,10/29/2024,XHHINV20241018B/15,291024XHHINV20241018B/15,,XHH24101749,10/17/2024,10/16/2025,10/29/2024,20074,HENGHUI Technology Corporation limi,0,"133,920.00",0,"133,920.00",0,"133,920.00",,KEA,1000 EA = 1 KEA,1
,FR0068-ONS,FR0068,ONS,32L QFN 7x7mm / 0.65mm Pitch,197.00X197.00 AG PLATE,240,120,DM01,12334942,,0,E0N,11/5/2024,XHHINV20241029/28,051124XHHINV20241029/28,,XHH24102967,10/27/2024,10/26/2025,11/5/2024,20074,HENGHUI Technology Corporation limi,0,"30,720.00",0,"30,720.00",0,"30,720.00",,KEA,1000 EA = 1 KEA,-
,FR0070-MXM,FR0070,MXM,48L QFN 7x7mm / 0.5mm Pitch,228.00X228.00,240,120,RJ01,12282106,,0,B0N,10/5/2024,443987/01,051024443987/01,,F-5373,10/2/2024,10/1/2025,10/5/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,0,0,0,"58,320.00","58,320.00",,KEA,1000 EA = 1 KEA,1
,FR0075-MXM,FR0075,MXM,56L QFN 8x8mm / 0.5mm Pitch,268.00X268.00 AG PLATE,175,120,DA12,11793523,,0,B0N,02/15/2024,2764269/24/57,1502242764269/24/57,,7.16363E+14,02/13/2024,02/13/2025,02/16/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"3,500.00",0,"3,500.00",0,"3,500.00",,KEA,1000 EA = 1 KEA,1
,FR0075-MXM,FR0075,MXM,56L QFN 8x8mm / 0.5mm Pitch,268.00X268.00 AG PLATE,175,120,RJ01,12167881,,0,B0N,08/13/2024,XHHINV20240806/12,130824XHHINV20240806/12,,XHH24071721,07/16/2024,07/15/2025,08/13/2024,20074,HENGHUI Technology Corporation limi,0,0,0,0,"197,925.00","197,925.00",,KEA,1000 EA = 1 KEA,1
,FR0075-MXM,FR0075,MXM,56L QFN 8x8mm / 0.5mm Pitch,268.00X268.00 AG PLATE,175,120,RH01,12182800,,0,B0N,08/20/2024,XHHINV20240812B/04,200824XHHINV20240812B/04,,XHH24073143,07/31/2024,07/30/2025,08/20/2024,20074,HENGHUI Technology Corporation limi,0,0,0,0,"5,950.00","5,950.00",,KEA,1000 EA = 1 KEA,1
,FR0075-MXM,FR0075,MXM,56L QFN 8x8mm / 0.5mm Pitch,268.00X268.00 AG PLATE,175,120,RH01,12236035,,0,B0N,09/13/2024,XHHINV20240906/06,130924XHHINV20240906/06,,XHH24082933,08/27/2024,08/26/2025,09/14/2024,20074,HENGHUI Technology Corporation limi,0,0,0,0,"52,500.00","52,500.00",,KEA,1000 EA = 1 KEA,1
,FR0075-MXM,FR0075,MXM,56L QFN 8x8mm / 0.5mm Pitch,268.00X268.00 AG PLATE,175,120,RH01,12251507,,0,B0N,09/20/2024,XHHINV20240913/13,200924XHHINV20240913/13,,XHH24083131,08/27/2024,08/26/2025,09/21/2024,20074,HENGHUI Technology Corporation limi,0,0,0,0,"31,500.00","31,500.00",,KEA,1000 EA = 1 KEA,1
,FR0075-MXM,FR0075,MXM,56L QFN 8x8mm / 0.5mm Pitch,268.00X268.00 AG PLATE,175,120,RH01,12236055,,0,B0N,09/13/2024,XHHINV20240906/05,130924XHHINV20240906/05,,XHH24082932,08/27/2024,08/27/2025,09/14/2024,20074,HENGHUI Technology Corporation limi,0,0,0,0,"16,100.00","16,100.00",,KEA,1000 EA = 1 KEA,1
,FR0087-TIU,FR0087,TIU,32L QFN 6x6mm / 0.5mm Pitch,FCOL SELECTIVE PPF,315,120,IQ08,11407737,,0,B0N,08/16/2023,9213039760/01 (FAI),1608239213039760/01 (FAI),,2336116PCN,8/8/2023,8/7/2024,08/16/2023,20075,Advanced Assembly Materials Singapo,0,0,0,0,"7,245.00","7,245.00",,KEA,1000 EA = 1 KEA,3
,FR0087-TIU,FR0087,TIU,32L QFN 6x6mm / 0.5mm Pitch,FCOL SELECTIVE PPF,315,120,FAQ1,11407738,,0,B0N,08/16/2023,9213039761/01 (FAI),1608239213039761/01 (FAI),,2336130PCN,8/8/2023,8/7/2024,08/16/2023,20075,Advanced Assembly Materials Singapo,0,0,0,0,"141,750.00","141,750.00",,KEA,1000 EA = 1 KEA,3
,FR0087-TIU,FR0087,TIU,32L QFN 6x6mm / 0.5mm Pitch,FCOL SELECTIVE PPF,315,120,RP31,10521053,Y,2,B,9/8/2022,22-F2437/02,08092222-F2437/02,,S2905044,08/22/2022,9/9/2024,9/8/2022,20066,"Chang Wah Technology Co.,Ltd.",0,0,0,0,"4,725.00","4,725.00",,KEA,1000 EA = 1 KEA,1
,FR0087-TIU,FR0087,TIU,32L QFN 6x6mm / 0.5mm Pitch,FCOL SELECTIVE PPF,315,120,DS07,10529355,Y,3,B,9/11/2022,22-F2474/01,11092222-F2474/01,,S2908016,08/22/2022,04/15/2025,9/11/2022,20066,"Chang Wah Technology Co.,Ltd.",0,"26,460.00",0,"26,460.00",0,"26,460.00",,KEA,1000 EA = 1 KEA,1
,FR0087-TIU,FR0087,TIU,32L QFN 6x6mm / 0.5mm Pitch,FCOL SELECTIVE PPF,315,120,DG10,12325578,,0,B,10/28/2024,1131023100/01,2810241131023100/01,,DG08161-202,7/8/2024,7/8/2025,10/28/2024,20066,"Chang Wah Technology Co.,Ltd.",0,"40,320.00",0,"40,320.00",0,"40,320.00",,KEA,1000 EA = 1 KEA,2
,FR0087-TIU,FR0087,TIU,32L QFN 6x6mm / 0.5mm Pitch,FCOL SELECTIVE PPF,315,120,DG10,12325583,,0,B,10/28/2024,1131023100/03,2810241131023100/03,,DJ26161-241,09/26/2024,09/26/2025,10/28/2024,20066,"Chang Wah Technology Co.,Ltd.",0,"28,035.00",0,"28,035.00",0,"28,035.00",,KEA,1000 EA = 1 KEA,2
,FR0087-TIU,FR0087,TIU,32L QFN 6x6mm / 0.5mm Pitch,FCOL SELECTIVE PPF,315,120,DG10,12325586,,0,B,10/28/2024,1131023100/02,2810241131023100/02,,DJ26161-201,09/26/2024,09/26/2025,10/28/2024,20066,"Chang Wah Technology Co.,Ltd.",0,"146,475.00",0,"146,475.00",0,"146,475.00",,KEA,1000 EA = 1 KEA,1
,FR0088-MXM,FR0088,MXM,32L QFN 5x6mm / 0.5mm Pitch,150.00X189.00,360,120,DU08,9902067,Y,5,A,11/27/2020,2700964/20/21,2711202700964/20/21,,67840602200001A,11/24/2020,11/24/2024,11/28/2020,20003,DAI NIPPON PRINTING CO.LTD.,0,"64,440.00","3,600.00","60,840.00",0,"64,440.00",MXM-925,EA,1 EA = 1 EA,1
,FR0088-MXM,FR0088,MXM,32L QFN 5x6mm / 0.5mm Pitch,150.00X189.00,360,120,DU08,9935431,Y,5,A,12/21/2020,2702487/20/19,2112202702487/20/19,,67840602200002A,12/17/2020,11/24/2024,12/22/2020,20003,DAI NIPPON PRINTING CO.LTD.,0,"44,640.00",0,"44,640.00",0,"44,640.00",MXM-925,EA,1 EA = 1 EA,1
,FR0089-TIU,FR0089,TIU,48L QFN 7x7mm / 0.5mm Pitch,232 X 232 (SELECTIVE PPF),240,120,RP90,10129219,Y,3,D,04/23/2022,22-F1011/01,23042222-F1011/01,,S2418036,03/16/2022,11/13/2024,04/24/2022,20066,"Chang Wah Technology Co.,Ltd.",0,0,0,0,"6,240.00","6,240.00",,KEA,1000 EA = 1 KEA,1
,FR0090-MCH,FR0090,MCH,20L QFN 4x4mm / 0.5mm Pitch,114.00X114.00 AG PLATE,700,120,RP48,11556357,,0,D0N,10/15/2023,2758240/23/02,1510232758240/23/02,,7.17881E+14,10/12/2023,10/12/2024,10/15/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"615,300.00","615,300.00",,KEA,1000 EA = 1 KEA,1
,FR0099-MXM,FR0099,MXM,68L TEP-TQFN 10x10mm / 0.5mm Pitch,315 X 315 (PPF),120,120,DC23,11764763,,0,C1,2/1/2024,UTL1-24012614A/01,010224UTL1-24012614A/01,,105418589-00,1/11/2024,1/11/2025,2/2/2024,20015,"HAESUNG DS CO.,LTD",0,"4,560.00",0,"4,560.00",0,"4,560.00",,KEA,1000 EA = 1 KEA,1
,FR0099-MXM,FR0099,MXM,68L TEP-TQFN 10x10mm / 0.5mm Pitch,315 X 315 (PPF),120,120,DB58,12009776,,0,C1N,05/31/2024,UTL1-24052402D/01,310524UTL1-24052402D/01,,105458219-00,05/20/2024,05/20/2025,6/1/2024,20015,"HAESUNG DS CO.,LTD",0,"62,880.00",0,"62,880.00",0,"62,880.00",,KEA,1000 EA = 1 KEA,1
,FR0099-MXM,FR0099,MXM,68L TEP-TQFN 10x10mm / 0.5mm Pitch,315 X 315 (PPF),120,120,DC23,12257816,,0,C1N,09/23/2024,UTL1-24092001C/01,230924UTL1-24092001C/01,,200026751-00,09/16/2024,09/16/2025,09/24/2024,20015,"HAESUNG DS CO.,LTD",0,"72,000.00",0,"72,000.00",0,"72,000.00",,KEA,1000 EA = 1 KEA,1
,FR0099-MXM,FR0099,MXM,68L TEP-TQFN 10x10mm / 0.5mm Pitch,315 X 315 (PPF),120,120,DC23,12257824,,0,C1N,09/23/2024,UTL1-24092001B/01,230924UTL1-24092001B/01,,200026751-00,09/16/2024,09/16/2025,09/24/2024,20015,"HAESUNG DS CO.,LTD",0,"72,000.00",0,"72,000.00",0,"72,000.00",,KEA,1000 EA = 1 KEA,1
,FR0099-MXM,FR0099,MXM,68L TEP-TQFN 10x10mm / 0.5mm Pitch,315 X 315 (PPF),120,120,DC21,12264826,,0,C1N,09/26/2024,UTL1-24092301A/01,260924UTL1-24092301A/01,,200026751-00,09/16/2024,09/16/2025,09/27/2024,20015,"HAESUNG DS CO.,LTD",0,"43,560.00",0,"43,560.00",0,"43,560.00",,KEA,1000 EA = 1 KEA,1
,FR0099-MXM,FR0099,MXM,68L TEP-TQFN 10x10mm / 0.5mm Pitch,315 X 315 (PPF),120,120,DP18,12340814,,0,C1N,11/7/2024,UTL1-24110501A/01,071124UTL1-24110501A/01,,200032494-00,11/1/2024,11/1/2025,11/8/2024,20015,"HAESUNG DS CO.,LTD",0,"72,000.00",0,"72,000.00",0,"72,000.00",,KEA,1000 EA = 1 KEA,1
,FR0109-ADI,FR0109,ADI,12L DFN 4x4mm / 0.5mm Pitch,143.00X114.00,700,120,DC29,11937313,Y,1,A0N,1/7/2023,2745044/23/01,0701232745044/23/01,,7.17862E+14,1/5/2023,1/5/2025,1/8/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,"32,900.00",0,"32,900.00",0,"32,900.00",ADI-925,EA,1 EA = 1 EA,1
,FR0110-ONS,FR0110,ONS,52L QFN 8x8mm / 0.5 mm Pitch,268.00X268.00,175,120,DD17,11763886,,0,A0N,01/31/2024,2763519/24/19,3101242763519/24/19,,7.17169E+14,01/29/2024,01/29/2025,01/31/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"147,525.00",0,"147,525.00",0,"147,525.00",,KEA,1000 EA = 1 KEA,1
,FR0113-SO0,FR0113,SO0,32L QFN 5x5mm / 0.5mm Pitch,153 X 153,440,120,RP08,12332378,,0,A,07/20/2023,2753744/23/26,2007232753744/23/26,,67992002230006A,07/18/2023,07/18/2024,07/20/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"132,440.00","132,440.00",SO0-925,EA,1 EA = 1 EA,1
,FR0113-SO0,FR0113,SO0,32L QFN 5x5mm / 0.5mm Pitch,153 X 153,440,120,RP08,12332379,,0,A,07/20/2023,2753744/23/27,2007232753744/23/27,,67992002230007A,07/18/2023,07/18/2024,07/20/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"358,600.00","358,600.00",SO0-925,EA,1 EA = 1 EA,1
,FR0113-SO0,FR0113,SO0,32L QFN 5x5mm / 0.5mm Pitch,153 X 153,440,120,RP08,12332380,,0,A,07/20/2023,2753744/23/28,2007232753744/23/28,,67992002230008A,07/18/2023,07/18/2024,07/20/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"279,400.00","279,400.00",SO0-925,EA,1 EA = 1 EA,1
,FR0123-ADI,FR0123,ADI,32L DFN 7x4mm / 0.4mm Pitch,263.00X114.00,400,120,RP21,12260758,,0,A0N,9/1/2023,2755737/23/03,0109232755737/23/03,,7.1934E+14,08/30/2023,08/30/2024,9/1/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"228,800.00","228,800.00",ADI-925,EA,1 EA = 1 EA,1
,FR0123-ADI,FR0123,ADI,32L DFN 7x4mm / 0.4mm Pitch,263.00X114.00,400,120,DD14,12260759,Y,1,A0N,9/1/2023,2755737/23/02,0109232755737/23/02,,7.1934E+14,08/30/2023,08/30/2025,9/1/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,"80,400.00",0,"80,400.00",0,"80,400.00",ADI-925,EA,1 EA = 1 EA,1
,FR0124-IDT,FR0124,IDT,40L QFN 6x6mm / 0.5mm Pitch,193 X 193,315,120,RP11,12354606,,0,B0,06/14/2023,2751999/23/26,1406232751999/23/26,,7.04114E+14,6/12/2023,6/12/2024,06/15/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"2,520.00","2,520.00",IDT-925,EA,1 EA = 1 EA,1
,FR0124-IDT,FR0124,IDT,40L QFN 6x6mm / 0.5mm Pitch,193 X 193,315,120,RP11,12354607,,0,B0,06/14/2023,2751999/23/26,1406232751999/23/26,,7.04114E+14,6/12/2023,6/12/2024,06/15/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"4,725.00","4,725.00",IDT-925,EA,1 EA = 1 EA,1
,FR0124-MCH,FR0124,MCH,40L QFN 6x6mm / 0.5mm Pitch,193 X 193,315,120,RP18,11465317,,0,B0N,9/6/2023,2756020/23/01,0609232756020/23/01,,7.19341E+14,9/4/2023,9/4/2024,9/7/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"312,480.00","312,480.00",,KEA,1000 EA = 1 KEA,1
,FR0124-MCH,FR0124,MCH,40L QFN 6x6mm / 0.5mm Pitch,193 X 193,315,120,DD06,11245590,Y,1,B0,06/14/2023,2751999/23/26,1406232751999/23/26,,7.04114E+14,6/12/2023,6/12/2025,06/15/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,"12,600.00",0,"12,600.00",0,"12,600.00",,KEA,1000 EA = 1 KEA,1
,FR0133-DSC,FR0133,DSC,44L QFN 7x7mm / 0.5mm Pitch,193.00X193.00 AG PLATE,240,120,RP35,11859918,Y,2,D0N,07/21/2022,2737109/22/45,2107222737109/22/45,,7.16557E+14,07/19/2022,07/19/2024,07/22/2022,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"12,000.00","12,000.00",,EA,1 EA = 1 EA,1
,FR0133-DSC,FR0133,DSC,44L QFN 7x7mm / 0.5mm Pitch,193.00X193.00 AG PLATE,240,120,RP35,11861540,Y,2,D0N,07/21/2022,2737109/22/45,2107222737109/22/45,,7.16557E+14,07/19/2022,07/19/2024,07/22/2022,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"12,000.00","12,000.00",,EA,1 EA = 1 EA,1
,FR0139-MCH,FR0139,MCH,20L QFN 5x5mm / 0.65mm Pitch,150.00X150.00,440,120,RP35,11704951,,0,B0N,9/9/2023,2756217/23/17,0909232756217/23/17,,7.16115E+14,9/6/2023,9/6/2024,9/9/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"579,920.00","579,920.00",MCH-925,EA,1 EA = 1 EA,1
,FR0139-MCH,FR0139,MCH,20L QFN 5x5mm / 0.65mm Pitch,150.00X150.00,440,120,DG15,11704950,Y,1,B0N,9/9/2023,2756217/23/16,0909232756217/23/16,,7.16115E+14,9/6/2023,3/6/2025,9/9/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,"233,640.00",0,"233,640.00",0,"233,640.00",MCH-925,EA,1 EA = 1 EA,1
,FR0147-ONS,FR0147,ONS,48L QFN 7x7mm / 0.5mm Pitch,216.00X216.00 AG PLATE,240,120,DN11,12185204,,0,A0N,08/21/2024,2773930/24/40,2108242773930/24/40,,7.17289E+14,08/19/2024,08/19/2025,08/21/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"127,920.00",0,"127,920.00",0,"127,920.00",,KEA,1000 EA = 1 KEA,1
,FR0147-STX,FR0147,STX,48L QFN 7x7mm / 0.5mm Pitch,216.00X216.00 AG PLATE,240,120,DA26,11803106,,0,A0N,2/7/2024,2763818/24/02,0702242763818/24/02,,7.17289E+14,2/5/2024,2/5/2025,2/7/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"9,120.00",0,"9,120.00",0,"9,120.00",,KEA,1000 EA = 1 KEA,1
,FR0147-STX,FR0147,STX,48L QFN 7x7mm / 0.5mm Pitch,216.00X216.00 AG PLATE,240,120,DA30,12210895,,0,A0N,2/7/2024,2763818/24/01,0702242763818/24/01,,7.17289E+14,2/5/2024,2/5/2025,2/7/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"44,880.00",0,"44,880.00",0,"44,880.00",,KEA,1000 EA = 1 KEA,1
,FR0147-STX,FR0147,STX,48L QFN 7x7mm / 0.5mm Pitch,216.00X216.00 AG PLATE,240,120,DP14,12210903,,0,A0N,8/3/2024,2773115/24/28,0308242773115/24/28,,7.17289E+14,8/1/2024,8/1/2025,8/4/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"238,080.00",0,"238,080.00",0,"238,080.00",,EA,1 EA = 1 EA,1
,FR0148-TIU,FR0148,TIU,42L QFN 3.5x9mm / 0.5mm Pitch,94 X 311 (SELECTIVE PPF),330,120,RP28,10029191,Y,1,C,01/13/2020,20-F0055/01,13012020-F0055/01,,S0109050,12/12/2019,07/15/2024,01/14/2020,20066,"Chang Wah Technology Co.,Ltd.",0,0,0,0,"50,490.00","50,490.00",,KEA,1000 EA = 1 KEA,1
,FR0148-TIU,FR0148,TIU,42L QFN 3.5x9mm / 0.5mm Pitch,94 X 311 (SELECTIVE PPF),330,120,RP28,12092206,Y,1,C,01/13/2020,20-F0055/01,13012020-F0055/01,,S0109050,12/12/2019,07/15/2024,01/14/2020,20066,"Chang Wah Technology Co.,Ltd.",0,0,0,0,"208,230.00","208,230.00",TIU-925,EA,1 EA = 1 EA,1
,FR0148-TIU,FR0148,TIU,42L QFN 3.5x9mm / 0.5mm Pitch,94 X 311 (SELECTIVE PPF),330,120,RP28,12092278,Y,2,C,11/28/2019,19-F3137/01,28111919-F3137/01,,S9Y25056,11/8/2019,07/15/2024,11/29/2019,20066,"Chang Wah Technology Co.,Ltd.",0,0,0,0,"152,790.00","152,790.00",TIU-925,EA,1 EA = 1 EA,1
,FR0148-TIU,FR0148,TIU,42L QFN 3.5x9mm / 0.5mm Pitch,94 X 311 (SELECTIVE PPF),330,120,RP28,12092279,Y,2,C,11/28/2019,19-F3137/01,28111919-F3137/01,,S9Y25056,11/8/2019,07/15/2024,11/29/2019,20066,"Chang Wah Technology Co.,Ltd.",0,0,0,0,"38,940.00","38,940.00",TIU-925,EA,1 EA = 1 EA,1
,FR0148-TIU,FR0148,TIU,42L QFN 3.5x9mm / 0.5mm Pitch,94 X 311 (SELECTIVE PPF),330,120,DD28,12091671,Y,1,C,11/28/2019,19-F3137/01,28111919-F3137/01,,S9Y25056,11/8/2019,5/4/2025,11/29/2019,20066,"Chang Wah Technology Co.,Ltd.",0,"259,380.00",0,"259,380.00",0,"259,380.00",TIU-925,EA,1 EA = 1 EA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,RP47,11594415,,0,B0,11/2/2023,2758991/23/12,0211232758991/23/12,,7.09879E+14,10/25/2023,10/25/2024,11/2/2023,20003,DAI NIPPON PRINTING CO.LTD.,0,0,0,0,"11,040.00","11,040.00",,KEA,1000 EA = 1 KEA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,DP03,11954654,,0,B0N,05/18/2024,2769295/24/02,1805242769295/24/02,,7.1965E+14,05/13/2024,05/13/2025,05/19/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"117,600.00","117,600.00",0,0,"117,600.00",,KEA,1000 EA = 1 KEA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,DO15,11954655,,0,B0N,05/18/2024,2769295/24/03,1805242769295/24/03,,7.1965E+14,05/13/2024,05/13/2025,05/19/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"236,880.00","168,480.00","68,400.00",0,"236,880.00",,KEA,1000 EA = 1 KEA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,DC08,11954656,,0,B0N,05/18/2024,2769295/24/04,1805242769295/24/04,,7.1965E+14,05/13/2024,05/13/2025,05/19/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"318,960.00",0,"318,960.00",0,"318,960.00",,KEA,1000 EA = 1 KEA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,DO15,11954657,,0,B0N,05/18/2024,2769295/24/05,1805242769295/24/05,,7.1965E+14,05/13/2024,05/13/2025,05/19/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"395,760.00",0,"395,760.00",0,"395,760.00",,KEA,1000 EA = 1 KEA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,DR06,12010848,,0,B0N,6/5/2024,2770092/24/13,0506242770092/24/13,,7.1965E+14,6/3/2024,6/3/2025,6/5/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"68,160.00",0,"68,160.00",0,"68,160.00",,KEA,1000 EA = 1 KEA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,DR06,12010849,,0,B0N,6/5/2024,2770092/24/14,0506242770092/24/14,,7.1965E+14,6/3/2024,6/3/2025,6/5/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"79,440.00",0,"79,440.00",0,"79,440.00",,KEA,1000 EA = 1 KEA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,DR06,12010850,,0,B0N,6/5/2024,2770092/15,0506242770092/15,,7.1965E+14,6/3/2024,6/3/2025,6/5/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"13,920.00",0,"13,920.00",0,"13,920.00",,KEA,1000 EA = 1 KEA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,DQ14,12010851,,0,B0N,6/5/2024,2770092/24/16,0506242770092/24/16,,7.1965E+14,6/3/2024,6/3/2025,6/5/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"225,840.00",0,"225,840.00",0,"225,840.00",,KEA,1000 EA = 1 KEA,1
,FR0153-DLG,FR0153,DLG,48L QFN 7x7mm / 0.5mm Pitch,232.00X232.00 AG PLATE,240,120,DR06,12010852,,0,B0N,6/5/2024,2770092/24/17,0506242770092/24/17,,7.1965E+14,6/3/2024,6/3/2025,6/5/2024,20003,DAI NIPPON PRINTING CO.LTD.,0,"210,720.00",0,"210,720.00",0,"210,720.00",,KEA,1000 EA = 1 KEA,1
